source,name,gender,rank,count
Österreich,Finja,f,123,53
Österreich,Nele,f,203,29
Österreich,Amira,f,104,63
Österreich,Anna-Sophie,f,642,6
Österreich,Liana,f,91,75
Österreich,Noemi,f,305,18
Österreich,Tuana,f,334,16
Österreich,Rebekka,f,530,8
Österreich,Annabell,f,362,14
Österreich,Ariana,f,119,54
Österreich,Alicia,f,239,24
Österreich,Kim,f,1305,2
Österreich,Lucy,f,239,24
Österreich,Hira,f,305,18
Österreich,Xenia,f,435,11
Österreich,Selma,f,530,8
Österreich,Marie-Theres,f,1305,2
Österreich,Annemarie,f,487,9
Österreich,Nikolina,f,349,15
Österreich,Mavie,f,191,31
Österreich,Yara,f,250,23
Österreich,Ecrin,f,334,16
Österreich,Mathea,f,82,97
Österreich,Merve,f,1305,2
Österreich,Pamela,f,1305,2
Österreich,Natalia,f,314,17
Österreich,Asya,f,175,34
Österreich,Fatma,f,642,6
Österreich,Marija,f,230,25
Österreich,Beyza,f,1016,3
Österreich,Amanda,f,530,8
Österreich,Lotte,f,153,40
Österreich,Marie-Sophie,f,726,5
Österreich,Emilija,f,163,37
Österreich,Mariam,f,166,36
Österreich,Irem,f,1863,1
Österreich,Marie-Christin,f,1305,2
Österreich,Melek,f,349,15
Österreich,Dorothea,f,362,14
Österreich,Juna,f,107,60
Österreich,Miray,f,257,22
Österreich,Edith,f,726,5
Österreich,Lilith,f,314,17
Österreich,Valeria,f,203,29
Österreich,Liya,f,140,44
Österreich,Vivienne,f,435,11
Österreich,Catharina,f,726,5
Österreich,Eda,f,577,7
Österreich,Lilian,f,487,9
Österreich,Sabina,f,1863,1
Österreich,Esra,f,830,4
Österreich,Ayla,f,107,60
Österreich,Sarina,f,642,6
Österreich,Nika,f,159,38
Österreich,Simona,f,1305,2
Österreich,Constanze,f,1016,3
Österreich,Esila,f,305,18
Österreich,Ellena,f,349,15
Österreich,Elea,f,117,57
Österreich,Sena,f,257,22
Österreich,Dana,f,464,10
Österreich,Ava,f,156,39
Österreich,Marlen,f,530,8
Österreich,Anna-Katharina,f,1305,2
Österreich,Aleksandra,f,435,11
Österreich,Alea,f,196,30
Österreich,Anne,f,642,6
Österreich,Giulia,f,530,8
Österreich,Michèle,f,1863,1
Österreich,Una,f,123,53
Österreich,Ena,f,257,22
Österreich,Ilayda,f,577,7
Österreich,Nicola,f,1863,1
Österreich,Kira,f,196,30
Österreich,Lilia,f,208,28
Österreich,Beatrix,f,1305,2
Österreich,Cataleya,f,172,35
Österreich,Karla,f,187,32
Österreich,Alya,f,159,38
Österreich,Yaren,f,1016,3
Österreich,Maryam,f,196,30
Österreich,Ylvie,f,250,23
Österreich,Erika,f,726,5
Österreich,Letizia,f,334,16
Österreich,Philippa,f,274,21
Österreich,Melinda,f,530,8
Österreich,Luzia,f,215,27
Österreich,Adele,f,305,18
Österreich,Emina,f,362,14
Österreich,Nadia,f,384,13
Österreich,Camilla,f,274,21
Österreich,Eslem,f,284,20
Österreich,Luana,f,208,28
Österreich,Aileen,f,642,6
Österreich,Eveline,f,530,8
Österreich,Defne,f,239,24
Österreich,Erva,f,314,17
Österreich,Nejla,f,294,19
Österreich,Aisha,f,208,28
Österreich,Christin,f,1016,3
Österreich,Ivana,f,530,8
Österreich,Liliane,f,435,11
Österreich,Marleen,f,274,21
Österreich,Lea-Sophie,f,577,7
Österreich,Malia,f,102,64
Österreich,Annabelle,f,577,7
Österreich,Eileen,f,362,14
Österreich,Asel,f,102,64
Österreich,Zoé,f,314,17
Österreich,Kübra,f,1863,1
Österreich,Hatice,f,726,5
Österreich,Amélie,f,464,10
Österreich,Jelena,f,384,13
Österreich,Milica,f,294,19
Österreich,Rabia,f,530,8
Österreich,Ayleen,f,403,12
Österreich,Zara,f,314,17
Österreich,Ariane,f,830,4
Österreich,Cora,f,830,4
Österreich,Svenja,f,830,4
Österreich,Zümra,f,305,18
Österreich,Leila,f,403,12
Österreich,Philomena,f,284,20
Österreich,Tessa,f,384,13
Österreich,Leoni,f,726,5
Österreich,Malina,f,159,38
Österreich,Amine,f,362,14
Österreich,Ayşe,f,1305,2
Österreich,Hafsa,f,230,25
Österreich,Rafaela,f,642,6
Österreich,Melike,f,726,5
Österreich,Lily,f,284,20
Österreich,Anisa,f,362,14
Österreich,Joana,f,726,5
Österreich,Enya,f,403,12
Österreich,Layla,f,349,15
Österreich,Roswitha,f,1863,1
Österreich,Silvana,f,1863,1
Österreich,Leandra,f,334,16
Österreich,Maxima,f,435,11
Österreich,Sila,f,726,5
Österreich,Malea,f,119,54
Österreich,Vivian,f,642,6
Österreich,Iva,f,222,26
Österreich,Laila,f,314,17
Österreich,Louise,f,530,8
Österreich,Andjela,f,362,14
Österreich,Tamina,f,1305,2
Österreich,Aline,f,1863,1
Österreich,Evelin,f,487,9
Österreich,Thea,f,138,45
Österreich,Nikola,f,1305,2
Österreich,Marissa,f,642,6
Österreich,Ada,f,239,24
Österreich,Dalia,f,196,30
Österreich,Sahra,f,830,4
Österreich,Lola,f,257,22
Österreich,Merjem,f,314,17
Österreich,Liah,f,464,10
Österreich,Dunja,f,257,22
Österreich,Marisa,f,1305,2
Österreich,Fanny,f,830,4
Österreich,Hilal,f,642,6
Österreich,Laetitia,f,830,4
Österreich,Felicia,f,464,10
Österreich,Helin,f,577,7
Österreich,Betül,f,726,5
Österreich,Freya,f,153,40
Österreich,Shirin,f,1016,3
Österreich,Lena-Marie,f,1863,1
Österreich,Laureen,f,642,6
Österreich,Liara,f,187,32
Österreich,Mia-Sophie,f,530,8
Österreich,Emine,f,1863,1
Österreich,Rana,f,464,10
Österreich,Dora,f,362,14
Österreich,Julie,f,642,6
Österreich,Matea,f,222,26
Österreich,Hermine,f,284,20
Österreich,Jara,f,334,16
Österreich,Eliana,f,215,27
Österreich,Nela,f,284,20
Österreich,Medine,f,1863,1
Österreich,Elma,f,642,6
Österreich,Sophie-Marie,f,1863,1
Österreich,Sude,f,1863,1
Österreich,Therese,f,1305,2
Österreich,Lili,f,362,14
Österreich,Arya,f,166,36
Österreich,Loreen,f,726,5
Österreich,Marta,f,215,27
Österreich,Nicol,f,1305,2
Österreich,Larisa,f,642,6
Österreich,Tea,f,222,26
Österreich,Belinay,f,487,9
Österreich,Salome,f,577,7
Österreich,Tiffany,f,1016,3
Österreich,Cheyenne,f,1863,1
Österreich,Eliza,f,314,17
Österreich,Deborah,f,1016,3
Österreich,Ylvi,f,334,16
Österreich,Linnea,f,305,18
Österreich,Hailey,f,156,39
Österreich,Aida,f,403,12
Österreich,Carlotta,f,222,26
Österreich,Cecilia,f,530,8
Österreich,Ilvie,f,362,14
Österreich,Dina,f,487,9
Österreich,Timea,f,577,7
Österreich,Evelyne,f,1863,1
Österreich,Josefina,f,191,31
Österreich,Damla,f,1016,3
Österreich,Aliya,f,239,24
Österreich,Heidemarie,f,1863,1
Österreich,Helen,f,830,4
Österreich,Melis,f,1305,2
Österreich,Leana,f,215,27
Österreich,Elanur,f,830,4
Österreich,Jovana,f,830,4
Österreich,Liv,f,230,25
Österreich,Selena,f,362,14
Österreich,Alyssa,f,830,4
Österreich,Cosima,f,464,10
Österreich,Monique,f,1863,1
Österreich,Alva,f,239,24
Österreich,Leticia,f,530,8
Österreich,Salma,f,435,11
Österreich,Lamija,f,403,12
Österreich,Madita,f,1016,3
Österreich,Nelly,f,642,6
Österreich,Alisha,f,642,6
Österreich,Hazal,f,384,13
Österreich,Cara,f,530,8
Österreich,Elise,f,403,12
Österreich,Nadin,f,1863,1
Österreich,Rosemarie,f,435,11
Österreich,Konstanze,f,1863,1
Österreich,Eylül,f,642,6
Österreich,Alba,f,257,22
Österreich,Delia,f,403,12
Österreich,Eleonore,f,487,9
Österreich,Elvira,f,435,11
Österreich,Sinem,f,1863,1
Österreich,Yuna,f,257,22
Österreich,Adelina,f,314,17
Österreich,Rahel,f,726,5
Österreich,Joanna,f,1863,1
Österreich,Annabella,f,577,7
Österreich,Amra,f,530,8
Österreich,Lora,f,250,23
Österreich,Jeanette,f,1305,2
Österreich,Kiana,f,403,12
Österreich,Lara-Sophie,f,1016,3
Österreich,Malena,f,435,11
Österreich,Abigail,f,487,9
Österreich,Lieselotte,f,464,10
Österreich,Natalija,f,464,10
Österreich,Alara,f,464,10
Österreich,Iman,f,314,17
Österreich,Sümeyye,f,1863,1
Österreich,Bianka,f,642,6
Österreich,Kornelia,f,726,5
Österreich,Sumaya,f,642,6
Österreich,Zita,f,384,13
Österreich,Lea-Marie,f,1016,3
Österreich,Florentine,f,464,10
Österreich,Hemma,f,1016,3
Österreich,Marla,f,530,8
Österreich,Anabel,f,1016,3
Österreich,Ebrar,f,830,4
Österreich,Tijana,f,435,11
Österreich,Amilia,f,250,23
Österreich,Cäcilia,f,1016,3
Österreich,Ilona,f,830,4
Österreich,Sanja,f,1305,2
Österreich,Aria,f,215,27
Österreich,Vanesa,f,1305,2
Österreich,Gina,f,1863,1
Österreich,Adelheid,f,1016,3
Österreich,Alexia,f,830,4
Österreich,Marietta,f,1016,3
Österreich,Elin,f,274,21
Österreich,Bella,f,294,19
Österreich,Erina,f,830,4
Österreich,Sumeja,f,530,8
Österreich,Eleni,f,274,21
Österreich,Amely,f,1016,3
Österreich,Ayse,f,1016,3
Österreich,Asmin,f,577,7
Österreich,Ellie,f,187,32
Österreich,Anesa,f,830,4
Österreich,Francesca,f,830,4
Österreich,Violetta,f,642,6
Österreich,Aliyah,f,349,15
Österreich,Dua,f,138,45
Österreich,Joleen,f,1863,1
Österreich,Sana,f,487,9
Österreich,Anna-Marie,f,1016,3
Österreich,Lorin,f,726,5
Österreich,Soraya,f,642,6
Österreich,Irma,f,314,17
Österreich,Gerda,f,1016,3
Österreich,Mayla,f,294,19
Österreich,Viviane,f,1863,1
Österreich,Adna,f,464,10
Österreich,Ceylin,f,577,7
Österreich,Mattea,f,487,9
Österreich,Hiranur,f,1305,2
Österreich,Joy,f,1305,2
Österreich,Liselotte,f,530,8
Österreich,Madlene,f,1863,1
Österreich,Theodora,f,362,14
Österreich,Theres,f,1305,2
Österreich,Catherine,f,1863,1
Österreich,Ivonne,f,1863,1
Österreich,Timna,f,1863,1
Österreich,Emili,f,403,12
Österreich,Antonella,f,1305,2
Österreich,Heidrun,f,1305,2
Österreich,Ravza,f,830,4
Österreich,Berra,f,726,5
Österreich,Marlis,f,1863,1
Österreich,Ellen,f,642,6
Österreich,Filippa,f,577,7
Österreich,Nisanur,f,1863,1
Österreich,Pelin,f,530,8
Österreich,Safiya,f,362,14
Österreich,Zahra,f,403,12
Österreich,Aaliyah,f,487,9
Österreich,Hümeyra,f,1305,2
Österreich,Allegra,f,830,4
Österreich,Ashley,f,1305,2
Österreich,Ikra,f,349,15
Österreich,Lavinia,f,1016,3
Österreich,Lilien,f,349,15
Österreich,Norah,f,487,9
Österreich,Rachel,f,1016,3
Österreich,Rebeca,f,384,13
Österreich,Anouk,f,487,9
Österreich,Annabel,f,830,4
Österreich,Franka,f,403,12
Österreich,Grace,f,294,19
Österreich,Klea,f,362,14
Österreich,Margarete,f,726,5
Österreich,Ylva,f,487,9
Österreich,Alessandra,f,1305,2
Österreich,Alia,f,642,6
Österreich,Caterina,f,1863,1
Österreich,Meyra,f,349,15
Österreich,Saphira,f,1016,3
Österreich,Sare,f,294,19
Österreich,Yagmur,f,830,4
Österreich,Jolanda,f,642,6
Österreich,Karolin,f,1305,2
Österreich,Leya,f,435,11
Österreich,Ajna,f,726,5
Österreich,Asja,f,362,14
Österreich,Deniz,f,1863,1
Österreich,Margarethe,f,1016,3
Österreich,Mathilde,f,830,4
Österreich,Nehir,f,464,10
Österreich,Amara,f,274,21
Österreich,Anneliese,f,1863,1
Österreich,Kalina,f,274,21
Österreich,Wilma,f,305,18
Österreich,Büşra,f,1305,2
Österreich,Nada,f,1305,2
Österreich,Rosmarie,f,530,8
Österreich,Viktorija,f,830,4
Österreich,Claire,f,642,6
Österreich,Lenia,f,577,7
Österreich,Ophelia,f,215,27
Österreich,Rebeka,f,487,9
Österreich,Elli,f,464,10
Österreich,Mirella,f,487,9
Österreich,Eleanor,f,334,16
Österreich,Malak,f,384,13
Österreich,Ciara,f,1305,2
Österreich,Cynthia,f,1863,1
Österreich,Margareta,f,1863,1
Österreich,Riccarda,f,1016,3
Österreich,Lauren,f,1305,2
Österreich,Marie-Louise,f,1016,3
Österreich,Melody,f,577,7
Österreich,Beren,f,1863,1
Österreich,Maia,f,362,14
Österreich,Aischa,f,726,5
Österreich,Benita,f,1863,1
Österreich,Estelle,f,530,8
Österreich,Kaja,f,384,13
Österreich,Damaris,f,487,9
Österreich,Marcella,f,1305,2
Österreich,Hava,f,314,17
Österreich,Penelope,f,530,8
Österreich,Rümeysa,f,1863,1
Österreich,Marita,f,1305,2
Österreich,Celin,f,726,5
Österreich,Elenor,f,403,12
Österreich,Maren,f,1305,2
Österreich,Zeliha,f,1305,2
Österreich,Annamaria,f,1863,1
Österreich,Cassandra,f,830,4
Österreich,Jolina,f,1016,3
Österreich,Marilena,f,1016,3
Österreich,Lisbeth,f,830,4
Österreich,Margarita,f,1305,2
Österreich,Dila,f,464,10
Österreich,Friederike,f,642,6
Österreich,Leontina,f,1305,2
Österreich,Tilda,f,384,13
Österreich,Amna,f,294,19
Österreich,Andjelina,f,830,4
Österreich,Aurelie,f,435,11
Österreich,Marika,f,1863,1
Österreich,Pamina,f,1863,1
Österreich,Tiana,f,577,7
Österreich,Bahar,f,642,6
Österreich,Dorina,f,830,4
Österreich,Edina,f,1863,1
Österreich,Debora,f,577,7
Österreich,Lavin,f,274,21
Österreich,Lilo,f,487,9
Österreich,Luca,f,726,5
Österreich,Milla,f,334,16
Österreich,Nala,f,362,14
Österreich,Havin,f,1305,2
Österreich,Almina,f,530,8
Österreich,Dilan,f,1016,3
Österreich,Elfriede,f,1863,1
Österreich,Yasmina,f,1305,2
Österreich,Anais,f,642,6
Österreich,Elizabeth,f,487,9
Österreich,Josefa,f,435,11
Österreich,Madleen,f,487,9
Österreich,Serena,f,1305,2
Österreich,Amila,f,726,5
Österreich,Annelie,f,830,4
Österreich,Dea,f,362,14
Österreich,Enna,f,726,5
Österreich,Fanni,f,577,7
Österreich,Isra,f,403,12
Österreich,Laurena,f,1016,3
Österreich,Rajana,f,1863,1
Österreich,Sanna,f,577,7
Österreich,Cleo,f,208,28
Österreich,Adina,f,830,4
Österreich,Veronica,f,1016,3
Österreich,Elis,f,830,4
Österreich,Nikita,f,830,4
Österreich,Phoebe,f,726,5
Österreich,Rania,f,1016,3
Österreich,Anna-Sophia,f,1305,2
Österreich,Dajana,f,830,4
Österreich,Halima,f,349,15
Österreich,Layan,f,215,27
Österreich,Margret,f,1863,1
Österreich,Rüya,f,530,8
Österreich,Safia,f,1016,3
Österreich,Ceyda,f,1863,1
Österreich,Estella,f,1863,1
Österreich,Jona,f,1305,2
Österreich,Adela,f,830,4
Österreich,Amela,f,830,4
Österreich,Catalina,f,726,5
Österreich,Ece,f,830,4
Österreich,Adrijana,f,403,12
Österreich,Derya,f,1863,1
Österreich,Lenja,f,1863,1
Österreich,Lillian,f,830,4
Österreich,Margaretha,f,1863,1
Österreich,Nena,f,1305,2
Österreich,Rosina,f,1305,2
Österreich,Elaine,f,487,9
Österreich,Gabriella,f,530,8
Österreich,Lila,f,830,4
Österreich,Masal,f,464,10
Österreich,Seraphina,f,1016,3
Österreich,Inara,f,334,16
Österreich,Marielle,f,1016,3
Österreich,Naima,f,830,4
Österreich,Neele,f,642,6
Österreich,Roxana,f,1016,3
Österreich,Alejna,f,403,12
Österreich,Florina,f,642,6
Österreich,Hannelore,f,830,4
Österreich,Tala,f,403,12
Österreich,Christiana,f,1863,1
Österreich,Lucie,f,1863,1
Österreich,Narin,f,830,4
Österreich,Öykü,f,487,9
Österreich,Asli,f,1016,3
Österreich,Samara,f,1016,3
Österreich,Asma,f,830,4
Österreich,Minna,f,642,6
Österreich,Priska,f,1863,1
Österreich,Seline,f,1305,2
Österreich,Talia,f,435,11
Österreich,Josephina,f,487,9
Österreich,Najla,f,726,5
Österreich,Neyla,f,384,13
Österreich,Tiara,f,577,7
Österreich,Zeyneb,f,577,7
Österreich,Dijana,f,726,5
Österreich,Elissa,f,642,6
Österreich,Ivona,f,830,4
Österreich,Ivy,f,403,12
Österreich,Lorina,f,435,11
Österreich,Madeline,f,1016,3
Österreich,Noa,f,464,10
Österreich,Céline,f,1863,1
Österreich,Doreen,f,1863,1
Österreich,Fabiola,f,1016,3
Österreich,Madelaine,f,1863,1
Österreich,Marianna,f,1305,2
Österreich,Melia,f,334,16
Österreich,Rahela,f,577,7
Österreich,Samanta,f,1863,1
Österreich,Amaya,f,203,29
Österreich,Darija,f,257,22
Österreich,Erna,f,830,4
Österreich,Liza,f,642,6
Österreich,Ruby,f,349,15
Österreich,Ezgi,f,1863,1
Österreich,Felia,f,577,7
Österreich,Malin,f,1016,3
Österreich,Yasmine,f,1863,1
Österreich,Zuzanna,f,642,6
Österreich,Denisa,f,1016,3
Österreich,Kaya,f,726,5
Österreich,Rubina,f,1863,1
Österreich,Josefin,f,642,6
Österreich,Leia,f,403,12
Österreich,Rona,f,1016,3
Österreich,Andrijana,f,1305,2
Österreich,Hanifa,f,530,8
Österreich,Serafina,f,726,5
Österreich,Afra,f,384,13
Österreich,Giuliana,f,1863,1
Österreich,Sanela,f,1863,1
Österreich,Anabella,f,726,5
Österreich,Emanuela,f,1305,2
Österreich,Khadija,f,642,6
Österreich,Sama,f,403,12
Österreich,Sonia,f,830,4
Österreich,Aya,f,487,9
Österreich,Fina,f,435,11
Österreich,Ilse,f,1016,3
Österreich,Alica,f,1016,3
Österreich,Anina,f,1863,1
Österreich,Davina,f,530,8
Österreich,Dominika,f,1305,2
Österreich,Evelina,f,403,12
Österreich,Farah,f,530,8
Österreich,Naya,f,464,10
Österreich,Sheila,f,1305,2
Österreich,Suela,f,1863,1
Österreich,Havva,f,1305,2
Österreich,Hedwig,f,642,6
Österreich,Justine,f,1863,1
Österreich,Kyra,f,1863,1
Österreich,Maida,f,577,7
Österreich,Marijana,f,726,5
Österreich,Zainab,f,726,5
Österreich,Adea,f,577,7
Österreich,Hellena,f,1016,3
Österreich,Isolde,f,1305,2
Österreich,Lajla,f,1305,2
Österreich,Leonore,f,1305,2
Österreich,Malika,f,530,8
Österreich,Nayla,f,384,13
Österreich,Anica,f,1016,3
Österreich,Lucija,f,487,9
Österreich,Meva,f,257,22
Österreich,Alin,f,830,4
Österreich,Edda,f,1305,2
Österreich,Kayra,f,577,7
Österreich,Nour,f,726,5
Österreich,Shania,f,1863,1
Österreich,Ajlin,f,1016,3
Österreich,Anabell,f,1863,1
Österreich,Kate,f,577,7
Österreich,Marwa,f,1016,3
Österreich,Nahla,f,726,5
Österreich,Scarlett,f,1305,2
Österreich,Tasnim,f,830,4
Österreich,Viviana,f,726,5
Österreich,Clea,f,1016,3
Österreich,Dorotea,f,487,9
Österreich,Elara,f,726,5
Österreich,Hilda,f,314,17
Österreich,Irena,f,830,4
Österreich,Maila,f,487,9
Österreich,Mariana,f,1016,3
Österreich,Nila,f,487,9
Österreich,Ria,f,1016,3
Österreich,Alissia,f,1016,3
Österreich,Almira,f,435,11
Österreich,Asiya,f,530,8
Österreich,Catherina,f,1863,1
Österreich,Chloe,f,642,6
Österreich,Naila,f,1305,2
Österreich,Oliwia,f,577,7
Österreich,Rhea,f,830,4
Österreich,Zoë,f,1863,1
Österreich,Eflin,f,314,17
Österreich,Ksenija,f,830,4
Österreich,Lara-Marie,f,1016,3
Österreich,Lidia,f,1016,3
Österreich,Paola,f,726,5
Österreich,Sarah-Maria,f,1863,1
Österreich,Ahsen,f,435,11
Österreich,Ester,f,1016,3
Österreich,Fenja,f,577,7
Österreich,Nilay,f,726,5
Österreich,Serra,f,530,8
Österreich,Svea,f,1016,3
Österreich,Ulla,f,1863,1
Österreich,Fabia,f,1016,3
Österreich,Wiktoria,f,830,4
Österreich,Léna,f,642,6
Österreich,Loretta,f,1016,3
Österreich,Merle,f,830,4
Österreich,Nea,f,257,22
Österreich,Lijana,f,1016,3
Österreich,Lynn,f,726,5
Österreich,Milana,f,384,13
Österreich,Naemi,f,1863,1
Österreich,Selen,f,1016,3
Österreich,Stefania,f,726,5
Österreich,Anni,f,1863,1
Österreich,Arianna,f,435,11
Österreich,Enisa,f,577,7
Österreich,Estera,f,530,8
Österreich,Indira,f,1016,3
Österreich,Leonita,f,1863,1
Österreich,Reyyan,f,1863,1
Österreich,Saliha,f,830,4
Österreich,Anna-Theresa,f,1863,1
Österreich,Ann-Sophie,f,1863,1
Österreich,Dilay,f,726,5
Österreich,Julija,f,1305,2
Österreich,Leonie-Sophie,f,1863,1
Österreich,Arina,f,577,7
Österreich,Kassandra,f,1305,2
Österreich,Liora,f,435,11
Österreich,Lois,f,830,4
Österreich,Mary,f,1863,1
Österreich,Maša,f,530,8
Österreich,Amal,f,577,7
Österreich,Aysha,f,487,9
Österreich,Cristina,f,1305,2
Österreich,Dalila,f,1305,2
Österreich,Janna,f,830,4
Österreich,Larin,f,334,16
Österreich,Magda,f,1016,3
Österreich,Malou,f,464,10
Österreich,Özlem,f,1305,2
Österreich,Rina,f,830,4
Österreich,Safija,f,1863,1
Österreich,Sidra,f,403,12
Österreich,Derin,f,726,5
Österreich,Elona,f,830,4
Österreich,Elvin,f,642,6
Österreich,Nikol,f,642,6
Österreich,Simay,f,1305,2
Österreich,Amrei,f,1863,1
Österreich,Belma,f,1305,2
Österreich,Cemre,f,1863,1
Österreich,Inaya,f,239,24
Österreich,Runa,f,530,8
Österreich,Tia,f,726,5
Österreich,Vanja,f,1863,1
Österreich,Zofia,f,1016,3
Österreich,Anabela,f,1305,2
Österreich,Ayana,f,384,13
Österreich,Dragana,f,1016,3
Österreich,Elly,f,726,5
Österreich,Evamaria,f,1863,1
Österreich,Henriette,f,726,5
Österreich,Lina-Marie,f,1016,3
Österreich,Linea,f,334,16
Österreich,Mihra,f,166,36
Österreich,Rose,f,384,13
Österreich,Danielle,f,1863,1
Österreich,Elenora,f,577,7
Österreich,Elizan,f,1863,1
Österreich,Juli,f,1305,2
Österreich,Masa,f,403,12
Österreich,Rosanna,f,1016,3
Österreich,Samia,f,1305,2
Österreich,Yana,f,1016,3
Österreich,Alisia,f,1016,3
Österreich,Felina,f,726,5
Österreich,Isabela,f,830,4
Österreich,Kamilla,f,487,9
Österreich,Madina,f,830,4
Österreich,Nazli,f,1863,1
Österreich,Olga,f,1863,1
Österreich,Arijana,f,1016,3
Österreich,Evin,f,435,11
Österreich,Felizitas,f,1305,2
Österreich,Hawa,f,577,7
Österreich,Liyana,f,362,14
Österreich,Melani,f,1863,1
Österreich,Myriam,f,1863,1
Österreich,Şeyma,f,1863,1
Österreich,Sienna,f,1016,3
Österreich,Asija,f,830,4
Österreich,Bea,f,1016,3
Österreich,Daphne,f,1305,2
Österreich,Jule,f,1863,1
Österreich,Nella,f,1863,1
Österreich,Züleyha,f,726,5
Österreich,Anela,f,830,4
Österreich,Emeli,f,1863,1
Österreich,Ilma,f,642,6
Österreich,Kevser,f,1016,3
Österreich,Natali,f,1305,2
Österreich,Neva,f,362,14
Österreich,Wanda,f,726,5
Österreich,Athena,f,726,5
Österreich,Coralie,f,1016,3
Österreich,Joline,f,1305,2
Österreich,Naida,f,1016,3
Österreich,Noelia,f,726,5
Österreich,Rosalia,f,642,6
Österreich,Ajana,f,1863,1
Österreich,Halime,f,1016,3
Österreich,Meliha,f,1305,2
Österreich,Nataša,f,1305,2
Österreich,Reyhan,f,1305,2
Österreich,Sajra,f,726,5
Österreich,Alicja,f,642,6
Österreich,Aysima,f,830,4
Österreich,Berina,f,830,4
Österreich,Coco,f,1305,2
Österreich,Dania,f,830,4
Österreich,Era,f,830,4
Österreich,Erza,f,1305,2
Österreich,Juno,f,830,4
Österreich,Kaia,f,314,17
Österreich,Leony,f,830,4
Österreich,Lore,f,830,4
Österreich,Nia,f,487,9
Österreich,Nikolija,f,1305,2
Österreich,Nura,f,642,6
Österreich,Nuria,f,1305,2
Österreich,Tania,f,726,5
Österreich,Zora,f,830,4
Österreich,Eliz,f,403,12
Österreich,Farida,f,1863,1
Österreich,Gianna,f,1016,3
Österreich,Nur,f,1016,3
Österreich,Rukiye,f,1863,1
Österreich,Sümeyra,f,1863,1
Österreich,Ajlina,f,1305,2
Österreich,Aybüke,f,1016,3
Österreich,Celia,f,830,4
Österreich,Gioia,f,1863,1
Österreich,Jamie,f,1863,1
Österreich,Loren,f,1863,1
Österreich,Lou,f,577,7
Österreich,Philine,f,1305,2
Österreich,Riana,f,642,6
Österreich,Sigrun,f,1863,1
Österreich,Sissy,f,1863,1
Österreich,Tugba,f,1863,1
Österreich,Arin,f,577,7
Österreich,Colleen,f,1863,1
Österreich,Flavia,f,1016,3
Österreich,Katerina,f,1305,2
Österreich,Mailin,f,1863,1
Österreich,Sissi,f,1863,1
Österreich,Tuba,f,1863,1
Österreich,Anila,f,1305,2
Österreich,Hüma,f,642,6
Österreich,Katrina,f,1863,1
Österreich,Kayla,f,403,12
Österreich,Lamar,f,1305,2
Österreich,Maximilia,f,577,7
Österreich,Mirna,f,726,5
Österreich,Neda,f,830,4
Österreich,Sandy,f,1305,2
Österreich,Sára,f,642,6
Österreich,Elora,f,362,14
Österreich,Fatmanur,f,1863,1
Österreich,Holly,f,642,6
Österreich,Miral,f,487,9
Österreich,Nola,f,726,5
Österreich,Ronya,f,1863,1
Österreich,Stefani,f,726,5
Österreich,Amadea,f,830,4
Österreich,Ana-Maria,f,1863,1
Österreich,Ecem,f,1863,1
Österreich,Eva-Marie,f,1305,2
Österreich,Mihaela,f,1016,3
Österreich,Nelia,f,530,8
Österreich,Begüm,f,1863,1
Österreich,Elia,f,642,6
Österreich,Esin,f,1016,3
Österreich,Evita,f,1016,3
Österreich,Georgina,f,830,4
Österreich,Ilda,f,726,5
Österreich,Ilena,f,1863,1
Österreich,Isidora,f,1863,1
Österreich,Izabella,f,1016,3
Österreich,Jessika,f,1863,1
Österreich,Nil,f,1016,3
Österreich,Raya,f,487,9
Österreich,Tabita,f,830,4
Österreich,Anida,f,1016,3
Österreich,Catarina,f,1863,1
Österreich,Gül,f,1863,1
Österreich,Nejra,f,830,4
Österreich,Soey,f,1863,1
Österreich,Yusra,f,487,9
Österreich,Danica,f,726,5
Österreich,Filiz,f,1863,1
Österreich,Ilvi,f,577,7
Österreich,Josepha,f,726,5
Österreich,Lamia,f,830,4
Österreich,Megan,f,1863,1
Österreich,Mirela,f,1863,1
Österreich,Yade,f,642,6
Österreich,Berna,f,1863,1
Österreich,Duru,f,642,6
Österreich,Elmedina,f,1016,3
Österreich,Freyja,f,642,6
Österreich,Izabela,f,1305,2
Österreich,Lene,f,726,5
Österreich,Melika,f,830,4
Österreich,Mihrimah,f,642,6
Österreich,Nihal,f,830,4
Österreich,Rayana,f,830,4
Österreich,Roya,f,642,6
Österreich,Viktória,f,1863,1
Österreich,Acelya,f,1305,2
Österreich,Bernadett,f,1863,1
Österreich,Blanka,f,830,4
Österreich,Burcu,f,1863,1
Österreich,Ipek,f,1863,1
Österreich,Klarissa,f,1863,1
Österreich,Larina,f,1016,3
Österreich,Minou,f,830,4
Österreich,Philina,f,487,9
Österreich,Aldina,f,1863,1
Österreich,Alesia,f,1305,2
Österreich,Ayşenur,f,1863,1
Österreich,Aysu,f,1305,2
Österreich,Elinor,f,1016,3
Österreich,Eyleen,f,1863,1
Österreich,Ilaria,f,1016,3
Österreich,Natasa,f,1863,1
Österreich,Noor,f,642,6
Österreich,Rea,f,726,5
Österreich,Safa,f,726,5
Österreich,Valerija,f,642,6
Österreich,Aiša,f,1863,1
Österreich,Antonela,f,1016,3
Österreich,Anya,f,1016,3
Österreich,Emira,f,830,4
